-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01
-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.110421346473956739e+00,-1.000000000000000000e+01
-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.316882035680983165e+00
-1.000000000000000000e+01,-4.815032878418250561e+00,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.514002882754269308e+00,-4.815032878418250561e+00,-4.036881628034607594e+00
-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.926923518346317366e+00,-4.926923518346317366e+00,-4.926923518346317366e+00,-4.148772267962673510e+00,-3.885535971946774580e+00
-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-5.051893086594691162e+00,-5.051900794162719421e+00,-4.750866944731822805e+00,-4.750870798498738168e+00,-5.051896940395804059e+00,-3.773147193209891004e+00
-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.988576792014730366e+00,-4.687551255020337315e+00,-4.511459995964655967e+00,-4.511464454588470119e+00,-3.947188565526093651e+00,-3.345133032821945296e+00
-1.000000000000000000e+01,-4.912222056532415948e+00,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.912232687846155521e+00,-4.611197376557835348e+00,-4.213257367885797855e+00,-4.009148016413489835e+00,-3.681773135154141396e+00,-3.025741962673673235e+00
-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-4.833491349927824920e+00,-4.231431358599862413e+00,-4.833491349927824920e+00,-3.833484977628795587e+00,-3.657393718573114239e+00,-3.435551341255787428e+00,-2.757944388535294333e+00
-1.000000000000000000e+01,-4.752286667940937015e+00,-1.000000000000000000e+01,-4.451248989796137145e+00,-3.974120052459754415e+00,-3.907180945445861919e+00,-3.473517701890568965e+00,-3.289880987561162762e+00,-3.019877543020429655e+00,-2.446927616013494955e+00
-1.000000000000000000e+01,-1.000000000000000000e+01,-4.186155531920292994e+00,-4.061226225119114908e+00,-3.549342864140240916e+00,-3.384523185687126290e+00,-3.083502619830267300e+00,-2.799953926519499259e+00,-2.487194957391396510e+00,-2.071109459051210688e+00
-1.000000000000000000e+01,-1.000000000000000000e+01,-3.677287501082770138e+00,-3.325104982971407441e+00,-3.133219456732494468e+00,-2.899136250699126283e+00,-2.717054627954257562e+00,-2.416024632290276308e+00,-2.230129469740550707e+00,-1.714692841192791306e+00
-1.000000000000000000e+01,-3.709425442232505699e+00,-3.487576692616149110e+00,-2.996214998781876471e+00,-2.780006516518212845e+00,-2.505305459576580684e+00,-2.370305396960385114e+00,-2.118360835206006154e+00,-1.860210836023416414e+00,-1.414224990229248302e+00
-2.764804253122529865e+00,-2.582182126907890840e+00,-2.499754946433199621e+00,-2.255968585225660572e+00,-2.127223562360989639e+00,-1.961081933969630375e+00,-1.818307328283009339e+00,-1.647064152156118233e+00,-1.439307248627374580e+00,-1.126541959581421226e+00
-1.072657452351661655e+00,-1.017169354502754475e+00,-9.823536653226104809e-01,-9.689323730107822774e-01,-9.241350740459780555e-01,-8.948438998651762066e-01,-8.449538279983532796e-01,-7.850888103583438804e-01,-7.262232937748115402e-01,-6.068043884864690041e-01
